Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Strap Size (product.metafields.custom.strap_size),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Band material (product.metafields.shopify.band-material),Battery size (product.metafields.shopify.battery-size),Battery technology (product.metafields.shopify.battery-technology),Battery type (product.metafields.shopify.battery-type),Clasp type (product.metafields.shopify.clasp-type),Color (product.metafields.shopify.color-pattern),Operating system (product.metafields.shopify.operating-system),SIM card capability (product.metafields.shopify.sim-card-capability),Subscription type (product.metafields.shopify.subscription-type),Target gender (product.metafields.shopify.target-gender),Watch accessory style (product.metafields.shopify.watch-accessory-style),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mwc-p656-2025-model-stainless-steel-tactical-series-watch-with-gtls-tritium-sapphire-crystal-and-ten-year-battery-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/JAN0054_n.jpg?v=1736527727,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-p656-2025-model-stainless-steel-tactical-series-watch-with-gtls-tritium-sapphire-crystal-and-ten-year-battery-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/MWCTP656Tritium2024Night1_e4dcded7-2000-4d46-91db-3a8840a92159.webp?v=1737649787,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-p656-2025-model-stainless-steel-tactical-series-watch-with-gtls-tritium-sapphire-crystal-and-ten-year-battery-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/JAN0007_b.jpg?v=1736528257,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-p656-2025-model-stainless-steel-tactical-series-watch-with-gtls-tritium-sapphire-crystal-and-ten-year-battery-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/JAN0044_b.jpg?v=1736528422,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-p656-2025-model-stainless-steel-tactical-series-watch-with-gtls-tritium-sapphire-crystal-and-ten-year-battery-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/JAN0024_b.jpg?v=1736528422,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-p656-2025-model-stainless-steel-tactical-series-watch-with-gtls-tritium-sapphire-crystal-and-ten-year-battery-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/MWC_Black_Box_2025_DE.jpg?v=1736528422,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-p656-2025-model-stainless-steel-tactical-series-watch-with-gtls-tritium-sapphire-crystal-and-ten-year-battery-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/Original_1995_Sandy_P650_LO_6953aae7-301b-4b5b-9460-6b171a2e73d3.jpg?v=1774959849,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10-lm-non-date-stainless-steel-military-watch-with-white-dial-admiralty-grey-strap,"MWC G10 LM Non Date Stainless Steel Military Watch with White Dial, Non Date Version on Admiralty Grey Strap)","<p><strong>SKU Code: G10LM/NDWD</strong></p>
<p>The <strong>G10LM</strong> is a contemporary <strong>General Service pattern military field watch</strong>, designed with specifications that distinguish it from many similar watches currently on the market.</p>

<p>Unlike many manufacturers who use a <strong>push-on caseback</strong>, the G10LM features a <strong>screw-down caseback</strong>, improving durability and enhancing water resistance. In addition, while many comparable watches use <strong>perspex or plexiglass crystals</strong>, MWC uses <strong>hardened mineral glass</strong>, which is more scratch resistant and gives the watch a cleaner and more refined appearance.</p>

<p>The <strong>G10LM range</strong> offers a wide variety of configurations including:</p>

<ul>
<li>Stainless steel cases</li>
<li>Black PVD steel cases</li>
<li>European pattern <strong>12-hour dials</strong>
</li>
<li>U.S. NATO pattern <strong>12/24-hour dials</strong>
</li>
<li>Models with or without a <strong>date window</strong>
</li>
<li>Various military strap colour options</li>
</ul>

<p>One of the most notable differences between the G10LM and comparable watches from other manufacturers is the <strong>price</strong>. Similar models from other brands often retail for <strong>three times the price or more</strong>, making the G10LM an exceptional value.</p>

<h3>Specifications</h3>

<ul>
<li>
<strong>Case Width:</strong> 35mm (excluding crown), 39mm (including crown)</li>
<li>
<strong>Crystal Diameter:</strong> 31.5mm</li>
<li>
<strong>Lug to Lug:</strong> 42.5mm</li>
<li>
<strong>Thickness:</strong> 11mm</li>
<li>
<strong>Weight:</strong> 48g</li>
<li>
<strong>Case Material:</strong> Stainless Steel</li>
<li>
<strong>Caseback:</strong> Screw-down</li>
<li>
<strong>Crystal:</strong> Hardened Mineral Glass</li>
<li>
<strong>Luminosity:</strong> Luminova</li>
<li>
<strong>Water Resistance:</strong> 50m / 165ft / 5ATM</li>
<li>
<strong>Movement:</strong> Quartz</li>
<li>
<strong>Battery Life:</strong> Approximately 3 Years</li>
<li>
<strong>Strap:</strong> 18mm Military Webbing Strap</li>
<li>
<strong>Additional:</strong> Caseback features various contract markings</li>
</ul>

<h3>Packaging &amp; Guarantee</h3>

<p>The watch is supplied in a <strong>protective metal presentation tin</strong> and comes with a <strong>24-month factory guarantee</strong>.</p>",MWC - Military Watch Company,Apparel & Accessories > Jewelry > Watches,Full Range,Infantry Watches G10LM 50m,true,Title,Default Title,,,,,,,,G10LM/NDWD,0.0,shopify,deny,manual,89.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LM_DWND__NOV0092_b.jpg?v=1732121190,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
mwc-g10-lm-non-date-stainless-steel-military-watch-with-white-dial-admiralty-grey-strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LM_NDWD_NOV0089b.jpg?v=1732122334,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10-lm-non-date-stainless-steel-military-watch-with-white-dial-admiralty-grey-strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/MWC_G10LM_At_Night_924404c3-849e-4f97-ac71-2e8efc1686d2.jpeg?v=1609154278,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10-lm-non-date-stainless-steel-military-watch-with-white-dial-admiralty-grey-strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LM_GS_2019_SS_Side_B.jpg?v=1732122154,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10-lm-non-date-stainless-steel-military-watch-with-white-dial-admiralty-grey-strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LM_NDWD__NOV0100b.jpg?v=1732122334,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10-lm-non-date-stainless-steel-military-watch-with-white-dial-admiralty-grey-strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LM_NDWD_NOV0075b_c884581f-1d24-4d66-b628-7929369d0a88.jpg?v=1732122335,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10-lm-non-date-stainless-steel-military-watch-with-white-dial-admiralty-grey-strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/MWC-Tin_B_fbdf1022-4852-447b-bf73-7d198a778088.jpg?v=1609154278,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10-lm-non-date-stainless-steel-military-watch-with-white-dial-admiralty-grey-strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/MIYOTA-2035_d240dcbc-379f-4378-b0aa-c5d16b0955d2.jpg?v=1611737380,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10-lm-non-date-stainless-steel-military-watch-with-white-dial-admiralty-grey-strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/MIYOTA-2035-1_ae6138bc-f4f6-46e2-b4a4-1c3a841f6ef6.jpg?v=1611737380,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel,MWC G10LM European Pattern Military Watch With White Dial in Covert Non Reflective Black PVD Steel (Non Date Version),"<p><strong>SKU Code: G10LMPVWND</strong></p>
<p>The <strong>G10LM</strong> is a contemporary <strong>General Service pattern military field watch</strong>, designed with specifications that distinguish it from many similar watches currently on the market.</p>

<p>Unlike many manufacturers who use a <strong>push-on caseback</strong>, the G10LM features a <strong>screw-down caseback</strong>, improving durability and enhancing water resistance. In addition, while many comparable watches use <strong>perspex or plexiglass crystals</strong>, MWC uses <strong>hardened mineral glass</strong>, which is more scratch resistant and gives the watch a cleaner and more refined appearance.</p>

<p>The <strong>G10LM range</strong> offers a wide variety of configurations including:</p>

<ul>
<li>Stainless steel cases</li>
<li>Black PVD steel cases</li>
<li>European pattern <strong>12-hour dials</strong>
</li>
<li>U.S. NATO pattern <strong>12/24-hour dials</strong>
</li>
<li>Models with or without a <strong>date window</strong>
</li>
<li>Various military strap colour options</li>
</ul>

<p>One of the most notable differences between the G10LM and comparable watches from other manufacturers is the <strong>price</strong>. Similar models from other brands often retail for <strong>three times the price or more</strong>, making the G10LM an exceptional value.</p>

<h3>Specifications</h3>

<ul>
<li>
<strong>Case Width:</strong> 35mm (excluding crown), 39mm (including crown)</li>
<li>
<strong>Crystal Diameter:</strong> 31.5mm</li>
<li>
<strong>Lug to Lug:</strong> 42.5mm</li>
<li>
<strong>Thickness:</strong> 11mm</li>
<li>
<strong>Weight:</strong> 48g</li>
<li>
<strong>Case Material:</strong> Stainless Steel</li>
<li>
<strong>Caseback:</strong> Screw-down</li>
<li>
<strong>Crystal:</strong> Hardened Mineral Glass</li>
<li>
<strong>Luminosity:</strong> Luminova</li>
<li>
<strong>Water Resistance:</strong> 50m / 165ft / 5ATM</li>
<li>
<strong>Movement:</strong> Quartz</li>
<li>
<strong>Battery Life:</strong> Approximately 3 Years</li>
<li>
<strong>Strap:</strong> 18mm Military Webbing Strap</li>
<li>
<strong>Additional:</strong> Caseback features various contract markings</li>
</ul>

<h3>Packaging &amp; Guarantee</h3>

<p>The watch is supplied in a <strong>protective metal presentation tin</strong> and comes with a <strong>24-month factory guarantee</strong>.</p>",MWC - Military Watch Company,Apparel & Accessories > Jewelry > Watches,Full Range,Infantry Watches G10LM 50m,true,Title,Default Title,,,,,,,,G10LMPVWND,0.0,shopify,deny,manual,89.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LMPVWND_NOV0088_b.jpg?v=1732122597,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/x_152410.jpeg?v=1603887254,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/G10LM_PVD_Side_2019_B.jpg?v=1603887254,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LM_PVWD_NOV0102_b_c3dbdd15-cb93-491b-8475-9fd0ef1f2137.jpg?v=1732122557,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LMPVWND_NOV0073_b.jpg?v=1732122598,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/MWC-Tin_B_5b813541-5263-49c2-a170-1e11c0138ca6.jpg?v=1603887254,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/MIYOTA-2115-1_553892aa-de86-4338-ae9b-99727d3fc554.jpg?v=1611737978,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/MIYOTA-2115-2_8bef5770-12c5-48f0-8496-9d3be0f50352.jpg?v=1611737978,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel-date-version,MWC G10LM European Pattern Military Watch With White Dial in Covert Non Reflective Black PVD Steel (Date Version),"<p><strong>SKU Code: G10LM/PVWD</strong></p>
<p>The <strong>G10LM</strong> is a contemporary <strong>General Service pattern military field watch</strong>, designed with specifications that distinguish it from many similar watches currently on the market.</p>

<p>Unlike many manufacturers who use a <strong>push-on caseback</strong>, the G10LM features a <strong>screw-down caseback</strong>, improving durability and enhancing water resistance. In addition, while many comparable watches use <strong>perspex or plexiglass crystals</strong>, MWC uses <strong>hardened mineral glass</strong>, which is more scratch resistant and gives the watch a cleaner and more refined appearance.</p>

<p>The <strong>G10LM range</strong> offers a wide variety of configurations including:</p>

<ul>
<li>Stainless steel cases</li>
<li>Black PVD steel cases</li>
<li>European pattern <strong>12-hour dials</strong>
</li>
<li>U.S. NATO pattern <strong>12/24-hour dials</strong>
</li>
<li>Models with or without a <strong>date window</strong>
</li>
<li>Various military strap colour options</li>
</ul>

<p>One of the most notable differences between the G10LM and comparable watches from other manufacturers is the <strong>price</strong>. Similar models from other brands often retail for <strong>three times the price or more</strong>, making the G10LM an exceptional value.</p>

<h3>Specifications</h3>

<ul>
<li>
<strong>Case Width:</strong> 35mm (excluding crown), 39mm (including crown)</li>
<li>
<strong>Crystal Diameter:</strong> 31.5mm</li>
<li>
<strong>Lug to Lug:</strong> 42.5mm</li>
<li>
<strong>Thickness:</strong> 11mm</li>
<li>
<strong>Weight:</strong> 48g</li>
<li>
<strong>Case Material:</strong> Stainless Steel</li>
<li>
<strong>Caseback:</strong> Screw-down</li>
<li>
<strong>Crystal:</strong> Hardened Mineral Glass</li>
<li>
<strong>Luminosity:</strong> Luminova</li>
<li>
<strong>Water Resistance:</strong> 50m / 165ft / 5ATM</li>
<li>
<strong>Movement:</strong> Quartz</li>
<li>
<strong>Battery Life:</strong> Approximately 3 Years</li>
<li>
<strong>Strap:</strong> 18mm Military Webbing Strap</li>
<li>
<strong>Additional:</strong> Caseback features various contract markings</li>
</ul>

<h3>Packaging &amp; Guarantee</h3>

<p>The watch is supplied in a <strong>protective metal presentation tin</strong> and comes with a <strong>24-month factory guarantee</strong>.</p>",MWC - Military Watch Company,Apparel & Accessories > Jewelry > Watches,Full Range,Infantry Watches G10LM 50m,true,Title,Default Title,,,,,,,,G10LM/PVWD,0.0,shopify,deny,manual,89.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LM_DWD_NOV0090b.jpg?v=1732121994,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel-date-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/x_152410.jpeg?v=1603887254,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel-date-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/G10LM_PVD_Side_2019_B.jpg?v=1603887254,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel-date-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LM_PVWD_NOV0102_b_d47b6f38-c5ad-479a-8145-258cae16bf0f.jpg?v=1732122841,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel-date-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LMPVWD_NOV0074_b.jpg?v=1732122925,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel-date-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/MWC-Tin_B_5b813541-5263-49c2-a170-1e11c0138ca6.jpg?v=1603887254,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel-date-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/MIYOTA-2115-1_553892aa-de86-4338-ae9b-99727d3fc554.jpg?v=1611737978,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-european-pattern-military-watch-with-white-dial-in-covert-non-reflective-black-pvd-steel-date-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/MIYOTA-2115-2_8bef5770-12c5-48f0-8496-9d3be0f50352.jpg?v=1611737978,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-general-service-watch-with-high-visibility-white-dial-with-date-window,MWC G10LM General Service Watch with High Visibility White Dial (With Date Window),"<p><strong>SKU: G10LM/DWD</strong></p>

<p>The <strong>G10LM</strong> is a contemporary <strong>General Service pattern military field watch</strong>, designed with specifications that distinguish it from many similar watches currently on the market.</p>

<p>Unlike many manufacturers who use a <strong>push-on caseback</strong>, the G10LM features a <strong>screw-down caseback</strong>, improving durability and enhancing water resistance. In addition, while many comparable watches use <strong>perspex or plexiglass crystals</strong>, MWC uses <strong>hardened mineral glass</strong>, which is more scratch resistant and gives the watch a cleaner and more refined appearance.</p>

<p>The <strong>G10LM range</strong> offers a wide variety of configurations including:</p>

<ul>
<li>Stainless steel cases</li>
<li>Black PVD steel cases</li>
<li>European pattern <strong>12-hour dials</strong>
</li>
<li>U.S. NATO pattern <strong>12/24-hour dials</strong>
</li>
<li>Models with or without a <strong>date window</strong>
</li>
<li>Various military strap colour options</li>
</ul>

<p>One of the most notable differences between the G10LM and comparable watches from other manufacturers is the <strong>price</strong>. Similar models from other brands often retail for <strong>three times the price or more</strong>, making the G10LM an exceptional value.</p>

<h3>Specifications</h3>

<ul>
<li>
<strong>Case Width:</strong> 35mm (excluding crown), 39mm (including crown)</li>
<li>
<strong>Crystal Diameter:</strong> 31.5mm</li>
<li>
<strong>Lug to Lug:</strong> 42.5mm</li>
<li>
<strong>Thickness:</strong> 11mm</li>
<li>
<strong>Weight:</strong> 48g</li>
<li>
<strong>Case Material:</strong> Stainless Steel</li>
<li>
<strong>Caseback:</strong> Screw-down</li>
<li>
<strong>Crystal:</strong> Hardened Mineral Glass</li>
<li>
<strong>Luminosity:</strong> Luminova</li>
<li>
<strong>Water Resistance:</strong> 50m / 165ft / 5ATM</li>
<li>
<strong>Movement:</strong> Quartz</li>
<li>
<strong>Battery Life:</strong> Approximately 3 Years</li>
<li>
<strong>Strap:</strong> 18mm Military Webbing Strap</li>
<li>
<strong>Additional:</strong> Caseback features various contract markings</li>
</ul>

<h3>Packaging &amp; Guarantee</h3>

<p>The watch is supplied in a <strong>protective metal presentation tin</strong> and comes with a <strong>24-month factory guarantee</strong>.</p>",MWC - Military Watch Company,Apparel & Accessories > Jewelry > Watches,Infantry Watches (Full Range),Infantry Watches G10LM 50m,true,Title,Default Title,,,,,,,,G10LM/DWD,0.0,shopify,deny,manual,89.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LM_DWD__NOV0095b.jpg?v=1732121994,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
mwc-g10lm-general-service-watch-with-high-visibility-white-dial-with-date-window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LM_DWD__NOV0096b.jpg?v=1732121994,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-general-service-watch-with-high-visibility-white-dial-with-date-window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LM_GS_2019_SS_Side_B.jpg?v=1732122154,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-general-service-watch-with-high-visibility-white-dial-with-date-window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LM_DWD_NOV0076b.jpg?v=1732121994,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10lm-general-service-watch-with-high-visibility-white-dial-with-date-window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10LM_DWD__NOV0098b.jpg?v=1732121994,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
